Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier Code,Origin Code,Dest Code,Distance,dep_dela1ed_15mi0
7,8,5,930,15,230,72,390,0
7,10,7,1750,7,19,263,483,1
8,22,1,1416,16,154,191,267,0
2,5,7,654,7,147,255,1597,0
1,26,3,607,6,205,132,589,0
4,10,7,1910,8,19,162,453,1
9,6,3,1452,21,206,93,284,0
12,9,5,1825,7,230,72,390,1
12,1,5,1505,16,248,228,199,0
3,10,5,930,20,152,47,223,0
3,28,2,1605,14,194,19,906,0
5,14,7,2020,16,259,256,588,0
3,23,3,1603,18,215,79,602,1
7,1,6,1145,15,159,237,1080,0
9,16,5,804,13,205,106,157,0
9,26,1,1018,7,256,80,988,0
7,16,7,852,13,249,80,364,0
2,5,7,942,14,177,101,851,1
12,19,2,124,18,200,248,2338,1
5,28,7,950,14,263,86,440,0
2,12,6,1342,7,248,19,2139,0
11,1,2,1619,1,138,205,177,0
1,15,7,2020,20,263,126,687,0
9,16,5,2333,15,72,28,506,1
6,3,6,848,13,80,69,354,0
12,4,7,1034,1,80,276,813,0
3,16,4,1550,20,46,272,1054,0
5,21,6,1715,10,126,19,696,0
3,5,7,1044,14,133,194,1034,0
3,7,2,1559,19,152,215,256,0
9,10,6,906,14,247,86,1927,0
9,22,5,740,13,80,50,922,0
1,31,2,1535,20,47,257,358,0
1,1,7,1005,20,35,230,443,0
3,9,4,1032,21,133,220,489,0
1,29,7,1743,21,268,93,194,1
1,3,2,1453,14,205,194,334,1
6,24,5,1759,18,238,248,447,0
10,3,2,1951,19,159,78,214,0
12,10,6,1428,18,239,79,794,0
12,8,4,900,20,175,181,838,0
6,2,4,555,5,154,133,1379,0
3,27,1,927,21,115,61,214,0
4,14,5,1540,20,61,263,487,0
11,5,7,1840,22,125,142,216,0
10,13,5,2124,20,171,35,491,0
12,20,3,1547,7,19,125,4502,0
10,12,3,1112,20,173,214,861,1
9,5,1,1255,7,80,19,732,0
8,1,1,1050,20,101,195,673,0
12,2,5,1109,7,173,255,1189,0
10,14,5,828,3,247,238,1050,1
2,23,3,2112,1,205,194,334,0
10,17,2,717,20,48,25,283,0
9,5,1,730,1,132,255,1571,1
12,15,4,2120,15,159,146,834,1
1,29,7,1535,20,3,75,580,0
1,31,1,845,20,154,35,1797,0
5,16,2,703,1,154,182,2342,0
8,27,6,2019,12,152,238,258,0
6,23,5,1549,21,93,263,872,0
6,3,6,1517,2,125,200,100,1
10,4,2,928,18,205,93,719,0
5,25,4,751,16,227,79,301,0
10,27,5,1226,7,232,19,481,1
7,15,5,2250,20,154,152,236,1
11,17,4,738,21,61,225,540,0
1,6,4,1029,8,234,19,357,0
5,30,2,1005,16,59,205,196,0
11,5,6,1141,19,152,214,2176,1
3,11,5,711,7,214,256,1926,0
10,19,4,1827,20,152,233,345,0
8,9,2,1756,7,147,248,2586,1
11,29,3,1409,20,257,259,404,0
4,11,2,846,1,80,93,1372,0
12,4,1,1609,20,173,263,880,0
3,28,1,1138,5,93,272,998,0
5,1,1,1257,14,194,19,906,0
6,19,7,1105,20,154,152,236,0
6,22,3,1132,19,214,63,448,0
8,24,4,1558,19,63,46,546,0
12,16,5,912,5,61,101,1062,0
8,30,3,1852,2,200,125,100,0
2,20,7,1050,8,39,19,238,0
10,10,1,1804,13,113,205,174,0
6,10,5,605,8,78,19,547,0
10,20,4,748,1,48,80,1217,0
1,16,7,1740,16,154,238,109,0
1,13,4,1511,18,205,257,1781,1
1,29,6,1718,12,133,215,1009,0
12,30,5,1737,1,205,224,1652,1
9,10,7,1609,20,173,14,1073,0
8,26,5,1332,21,181,93,209,0
2,6,7,1037,16,79,256,391,0
1,20,5,917,18,205,37,867,0
8,29,1,630,20,199,154,337,0
7,7,5,2113,20,253,204,333,0
8,20,7,953,20,215,238,304,0
12,30,5,1820,11,125,149,163,0
3,19,7,1319,13,205,174,594,0
10,16,1,1813,1,263,173,880,0
7,18,2,1712,20,35,61,448,1
11,29,3,1902,13,159,64,478,1
10,3,1,841,5,93,195,1167,0
9,14,3,1943,1,80,272,929,0
12,4,7,1001,13,48,205,622,0
11,15,2,1252,19,79,219,1290,1
3,2,3,1850,20,259,199,371,0
7,31,1,1112,7,93,19,745,0
12,15,4,1115,15,237,25,1180,0
10,19,3,1720,21,93,48,169,1
7,10,1,1643,7,19,238,1891,0
4,20,4,1850,13,205,67,911,0
1,19,4,1740,19,173,219,834,0
2,15,3,1113,13,205,232,642,0
12,8,5,1336,21,201,133,395,0
8,12,6,1105,20,181,173,1142,0
10,12,3,1940,15,48,72,430,0
12,17,6,1422,16,133,205,925,1
7,6,4,853,20,215,214,2075,0
3,13,7,1455,1,159,272,1011,0
4,15,5,1720,8,19,115,640,0
9,2,6,820,1,259,80,1205,0
5,13,5,1730,8,256,257,532,1
7,2,7,915,14,86,210,1087,0
2,23,3,715,14,194,152,1300,0
12,3,6,725,20,257,154,373,0
8,7,1,1030,7,19,248,2139,0
5,14,6,1552,21,169,133,429,0
2,1,2,1130,16,238,154,109,0
10,31,1,831,14,35,86,457,0
4,10,7,1710,20,154,199,337,0
11,26,6,600,15,239,173,1040,0
9,30,5,836,13,205,268,607,0
2,18,5,1849,1,248,200,2338,0
1,22,6,2143,18,132,152,2066,0
7,8,5,1545,16,256,215,507,0
10,28,5,1720,16,248,241,262,0
10,9,7,934,16,154,238,109,0
2,9,3,1033,19,173,219,834,0
5,14,6,1600,20,257,47,358,0
11,2,4,757,15,72,48,430,0
11,1,2,1015,12,215,80,868,0
12,1,4,901,13,80,220,604,0
3,28,2,1300,22,132,19,533,1
1,27,5,907,7,184,19,443,0
10,9,1,1251,9,79,238,853,0
10,14,6,1217,14,194,3,981,1
6,16,4,1915,16,7,248,250,1
7,22,5,1140,19,63,237,600,0
3,8,2,1802,14,183,154,1756,0
6,8,4,1651,15,72,177,403,1
6,9,4,1751,14,86,154,1979,0
1,30,1,1430,14,177,171,392,0
5,2,2,1324,19,215,248,651,0
5,16,2,2047,19,152,211,762,0
3,24,5,1039,15,72,35,230,0
1,17,1,945,13,205,61,316,0
4,3,7,2102,13,205,106,157,0
9,5,2,1735,18,205,171,403,0
3,15,2,1311,16,154,276,451,0
8,7,1,1708,14,272,177,656,0
7,2,7,922,14,86,173,957,0
12,20,3,2007,13,105,80,228,1
10,16,1,904,13,274,80,237,1
11,13,7,837,16,154,276,451,0
8,25,5,1131,3,276,247,1216,0
3,8,3,2113,5,133,93,1400,1
6,16,5,637,9,259,79,846,0
1,8,7,919,22,132,181,418,0
5,5,4,937,13,77,205,147,0
11,1,3,1553,7,159,19,761,0
12,7,4,1420,16,91,211,106,0
2,24,4,913,3,199,247,671,0
12,28,4,1938,21,133,270,658,1
5,6,5,2129,3,247,107,224,1
7,6,3,637,16,68,79,230,0
12,21,3,1155,20,215,238,304,0
3,16,4,1525,20,238,199,446,1
1,4,2,559,13,86,159,501,0
7,28,4,1211,13,230,21,1162,0
11,16,3,614,1,101,80,1119,0
9,26,1,901,8,19,39,238,0
2,22,3,738,1,79,80,641,0
8,16,3,1346,21,174,61,280,0
8,24,4,707,1,37,263,1046,0
5,30,1,1701,6,240,132,515,0
10,12,4,1844,19,47,215,369,0
7,5,2,2045,5,93,37,200,0
2,3,4,1010,20,35,225,907,0
1,15,6,1214,14,86,35,457,0
11,28,2,1156,14,181,86,609,0
8,14,1,643,20,171,75,461,0
8,30,2,1926,7,37,159,185,0
10,14,5,949,15,72,237,879,0
9,10,7,1820,3,154,247,954,1
1,9,7,1955,15,101,173,178,0
6,12,7,2030,14,149,247,2688,0
12,15,5,1417,21,93,183,725,0
6,27,2,800,13,115,159,618,1
8,12,6,619,9,21,79,775,0
10,7,5,1141,14,194,177,700,0
1,21,5,930,15,50,72,404,0
4,21,5,1320,20,238,257,480,0
7,4,1,1227,1,194,205,334,0
7,6,3,1523,13,241,154,89,0
4,24,1,1625,20,64,152,1772,0
10,28,5,2151,16,238,154,109,0
7,11,1,1805,20,61,48,314,0
10,24,2,1343,20,146,272,180,0
2,26,7,1715,20,35,48,588,0
11,3,4,630,1,159,263,887,0
12,21,4,2132,18,205,132,589,1
9,12,1,820,18,48,79,1491,0
4,18,1,1200,20,152,238,258,1
10,10,1,650,20,239,126,192,0
5,26,5,1147,13,205,65,135,1
3,13,1,1409,21,225,93,160,1
11,18,6,718,18,80,205,802,0
4,21,4,1729,1,37,154,2611,0
1,3,1,1307,8,213,19,508,0
9,1,5,1316,5,182,93,1086,0
3,11,6,952,15,51,72,214,0
9,11,7,2013,8,19,285,264,0
11,2,3,1728,5,133,239,191,0
9,2,5,1502,20,175,61,307,0
11,14,1,1450,20,48,175,611,0
10,25,2,1711,21,61,46,192,1
4,15,5,1425,8,272,129,523,0
4,7,4,1805,20,126,272,781,0
8,12,5,553,19,78,159,214,0
7,7,5,1707,13,288,159,1147,0
5,13,5,1354,1,25,80,1471,0
5,6,5,645,20,215,257,647,0
12,21,4,1938,4,147,173,944,1
9,18,1,1132,11,200,125,100,0
2,4,6,1740,20,253,233,188,0
3,24,4,1042,6,127,132,247,1
1,2,7,1832,7,220,19,272,0
1,13,4,1013,14,86,19,594,0
1,5,3,733,19,159,214,96,0
10,6,4,1120,14,194,154,1536,0
5,4,4,651,9,171,79,533,0
9,30,5,1840,7,206,19,516,0
12,4,7,1442,10,48,37,370,1
12,18,7,1852,18,205,210,1144,1
10,21,6,2057,7,19,230,356,0
11,3,4,2025,20,238,199,446,0
1,14,6,1322,18,182,132,921,0
2,27,7,1425,15,72,104,701,1
8,30,2,1401,1,35,80,631,0
12,5,2,1833,16,79,18,125,0
2,16,3,1038,1,80,263,551,0
7,16,6,2030,13,205,14,723,0
1,14,6,1250,20,247,256,689,0
8,6,7,1435,8,171,256,919,0
8,12,6,952,16,205,219,412,1
7,9,7,2057,2,149,125,163,0
4,12,2,1928,4,272,37,1185,0
4,29,5,1049,1,80,19,732,0
12,17,6,1927,5,93,37,200,0
11,3,4,842,9,79,259,846,0
6,16,4,1405,20,162,175,544,0
7,22,6,638,20,175,272,997,0
2,15,3,745,14,215,194,1276,0
3,30,4,1505,14,154,194,1536,0
11,6,1,2245,4,147,45,267,0
4,23,6,1109,7,206,19,516,0
1,7,5,1701,6,132,25,326,0
3,11,5,2043,21,133,155,458,0
6,25,7,1123,19,152,247,866,0
5,12,5,1638,14,171,86,629,0
2,25,6,1415,22,215,160,355,0
1,24,2,647,18,204,248,363,0
4,11,2,846,5,93,248,2565,0
7,3,1,1248,1,182,264,1107,0
4,9,7,1042,1,80,276,813,0
8,9,3,656,1,201,80,175,0
9,3,7,1208,21,220,133,489,0
9,9,5,1414,7,248,147,2586,0
1,24,2,1937,19,63,214,448,0
6,7,3,2040,20,247,199,671,0
12,1,5,1411,10,272,235,1079,0
4,17,1,1733,15,72,24,225,0
11,19,6,1320,20,35,141,803,0
3,28,1,1915,20,107,247,224,0
1,2,1,612,16,241,79,916,0
9,3,7,946,9,152,79,629,0
10,20,5,1633,7,19,48,576,0
6,30,4,555,14,256,194,991,0
3,2,4,1947,1,80,30,597,0
10,5,4,1650,20,263,215,1262,1
1,1,6,2050,18,205,79,888,1
1,31,1,726,5,37,93,200,0
10,5,3,942,16,247,211,129,0
2,6,1,704,5,152,133,1222,0
7,19,2,1126,7,19,48,576,0
9,23,6,1027,22,215,91,952,0
12,22,5,2055,20,239,126,192,1
5,3,2,1425,8,162,19,453,0
9,11,7,1340,18,173,132,758,0
3,4,5,932,20,171,175,405,0
9,8,4,1240,20,263,162,296,0
7,31,7,1519,6,132,173,758,0
3,3,4,1728,19,214,37,280,0
12,7,4,1725,20,238,257,480,0
10,29,6,1203,14,86,263,440,0
9,28,3,1730,10,214,37,280,0
8,6,6,605,8,71,19,83,0
4,11,2,844,3,247,205,1721,0
4,24,7,1630,18,3,79,349,0
2,23,3,555,13,174,205,594,0
4,16,7,809,20,199,154,337,0
7,10,1,1926,20,141,210,1052,1
10,24,1,1813,15,72,274,646,1
5,14,7,1901,8,49,256,347,0
2,16,4,1447,1,173,159,950,0
6,4,7,1820,19,215,138,1489,0
5,21,6,935,1,255,101,1046,0
6,4,6,2258,15,72,240,515,0
6,10,5,709,7,272,159,1011,0
3,5,6,1554,16,68,256,320,1
8,31,4,2029,19,238,152,258,0
3,6,1,2031,15,72,271,181,0
11,17,4,1940,20,206,48,159,0
7,29,6,722,20,21,215,872,0
3,19,6,535,21,155,133,458,0
7,6,4,843,22,35,205,409,0
5,18,4,824,15,72,174,429,0
7,23,7,1248,10,19,103,644,0
3,16,3,650,20,75,21,189,0
11,29,3,1219,16,256,160,589,0
4,29,6,943,7,205,19,606,0
8,31,4,1703,14,86,183,238,0
3,8,2,1911,1,202,80,583,0
8,18,4,2301,7,19,195,425,0
8,14,1,1908,18,147,154,2475,0
8,25,4,759,16,238,154,109,0
5,6,5,1206,19,37,63,728,0
1,26,3,1743,7,19,117,153,0
3,11,5,908,21,61,263,487,0
7,1,5,1258,11,125,161,102,0
10,26,4,846,4,199,132,2408,0
7,5,3,2113,14,86,46,240,0
11,7,1,1735,7,147,101,1069,0
12,3,6,1516,18,79,248,967,0
2,2,4,1019,14,194,159,1020,0
7,27,4,1624,14,79,194,680,0
5,25,3,1427,13,205,183,67,0
9,4,1,1910,22,215,241,455,0
9,10,6,1928,7,19,159,761,0
8,3,4,1000,15,72,197,489,0
1,11,2,1503,13,159,86,501,0
12,1,5,1241,10,19,177,332,0
5,9,2,1341,2,200,238,2541,0
8,9,3,1734,21,133,69,201,0
1,25,3,1645,21,115,61,214,0
8,13,6,1930,20,126,48,1246,0
4,7,4,1330,20,239,89,496,0
7,8,5,1527,19,63,210,590,0
8,12,6,2350,22,152,179,599,0
11,20,1,1106,13,205,44,810,0
5,6,6,1227,1,253,80,1438,1
12,19,1,651,5,195,133,305,0
11,30,3,1456,14,86,159,501,1
9,11,1,725,15,59,72,419,0
4,19,2,829,1,152,205,1515,0
10,5,3,935,20,173,14,1073,0
7,21,4,645,20,61,48,314,0
6,16,4,1852,7,256,257,532,0
8,4,4,830,20,35,21,756,0
8,11,5,1022,20,230,173,534,0
5,24,2,1906,13,238,253,417,0
1,22,6,816,5,19,133,689,0
5,16,2,1830,8,19,94,646,0
12,23,5,758,8,12,19,143,0
6,30,5,1012,15,115,72,268,0
1,9,7,2300,8,72,80,812,0
9,30,5,842,9,79,238,853,0
9,25,1,1056,14,119,99,146,0
8,25,4,1255,19,63,25,644,0
7,27,3,754,1,159,272,1011,0
9,30,6,702,1,37,80,1562,0
8,11,4,1335,1,80,214,1302,1
5,31,2,1216,14,146,86,814,0
7,25,2,214,3,16,247,1449,0
8,6,6,1956,18,149,79,3329,0
2,15,2,1321,1,152,154,236,0
7,3,7,1851,13,80,106,859,0
2,24,4,2109,1,80,35,631,0
11,15,2,746,21,133,64,986,0
2,2,4,1007,20,47,257,358,1
6,10,5,1048,19,214,101,992,1
8,24,3,2147,5,211,93,2433,0
9,21,3,1530,18,205,159,733,0
7,6,4,1738,21,246,93,642,1
2,9,4,1720,22,215,36,735,0
4,12,3,1839,18,48,154,2329,0
5,25,3,1857,16,204,154,47,0
5,31,3,1456,21,183,133,984,0
8,22,1,717,13,80,114,134,0
2,14,1,1101,5,48,133,1235,0
10,1,7,1731,19,230,63,130,0
11,2,4,2248,7,247,19,2182,1
1,14,6,528,19,37,214,280,0
1,28,5,558,7,146,19,270,0
11,12,7,2059,16,256,47,574,0
7,7,5,1250,8,44,19,449,0
1,10,1,1325,14,159,194,1020,0
4,20,3,1103,19,195,78,969,0
12,28,4,1400,21,181,61,544,0
3,14,1,1710,11,142,125,216,0
3,27,1,1810,4,147,199,2576,0
4,9,7,1454,8,273,19,227,1
8,15,2,1844,16,79,281,1162,0
11,15,2,1345,20,126,128,276,1
12,13,3,1552,13,147,48,184,0
6,30,4,1826,8,50,72,404,0
11,27,1,853,16,248,191,77,0
3,2,3,646,14,154,194,1536,0
10,25,2,1315,16,52,256,221,0
4,12,3,1625,20,272,175,997,1
7,3,1,1019,16,154,204,47,0
7,9,7,1709,15,237,72,879,0
6,7,3,2148,4,160,147,2465,0
2,16,4,1409,8,19,202,821,1
2,19,7,555,16,134,205,588,0
3,1,3,916,1,80,178,468,0
3,9,4,2005,7,46,19,712,0
5,16,2,1917,18,219,205,412,0
3,25,5,1106,7,19,76,432,0
1,18,3,1637,8,19,185,633,1
5,6,6,1200,13,37,48,370,0
8,31,3,1933,1,205,80,802,0
1,29,6,947,16,67,79,72,0
6,25,6,916,14,194,16,2518,0
3,23,3,2205,4,238,147,2446,0
11,17,5,1848,20,48,46,281,1
1,9,7,1644,21,117,61,450,0
11,6,1,614,10,37,175,861,0
9,14,3,2225,16,256,49,347,0
8,18,5,2222,16,205,57,760,1
10,28,5,1350,20,126,3,759,0
2,27,7,1632,13,117,80,862,0
5,19,4,1343,3,248,247,679,1
5,12,5,1007,18,215,79,602,0
11,24,5,1902,20,199,233,180,0
8,5,6,1315,1,263,80,551,0
10,12,3,1145,13,115,205,137,1
9,27,2,1535,16,79,110,212,0
1,29,7,1744,1,101,263,1056,0
1,26,3,1107,12,86,215,1671,0
2,11,6,1256,10,175,19,590,0
9,22,5,1607,1,80,215,868,0
5,11,4,641,1,147,255,1597,0
10,4,2,1346,19,272,214,920,0
8,27,6,1635,20,146,48,663,0
3,12,7,1810,20,3,171,718,1
1,16,1,2003,1,205,230,647,0
4,21,5,534,21,162,133,374,0
3,12,6,1807,10,210,19,545,0
6,24,5,1512,15,72,141,626,1
3,19,7,927,21,274,133,429,0
9,7,4,2223,19,215,152,256,1
10,17,2,1229,2,125,149,163,0
12,23,6,922,1,138,205,177,1
8,16,2,828,16,248,91,451,0
11,19,7,1148,17,200,199,2349,0
11,5,7,1651,4,147,230,426,0
5,19,5,1812,18,205,78,612,0
4,26,2,1242,1,239,80,247,0
1,6,4,1727,13,159,230,431,0
3,25,6,850,13,205,202,416,0
1,30,7,1235,20,36,233,335,0
11,21,1,804,10,19,272,406,0
4,15,6,2140,13,205,192,109,0
11,5,7,925,20,201,171,313,0
1,6,5,1214,3,253,211,569,0
2,5,6,1340,20,128,126,276,0
9,17,6,1320,16,179,256,575,0
3,12,6,1558,16,248,211,550,0
4,13,4,1121,21,274,133,429,1
5,17,3,1625,22,215,191,598,0
4,3,1,1855,8,19,51,528,1
10,7,5,1954,13,159,230,431,1
1,24,2,958,13,205,267,714,0
8,16,3,1130,7,162,19,453,0
5,2,2,1125,20,253,233,188,0
10,15,6,750,5,133,93,1400,0
12,7,4,732,19,219,101,994,0
8,11,5,1920,20,173,141,972,0
5,24,2,1015,20,199,47,325,0
6,28,2,856,7,64,19,446,0
5,31,2,2220,10,19,78,547,1
12,11,7,2100,21,133,41,308,0
2,11,5,1912,1,272,205,1012,0
2,27,1,840,20,61,175,307,0
10,6,4,835,13,253,238,417,0
1,1,6,625,1,154,79,862,0
3,5,7,1559,7,171,19,692,0
6,11,7,1304,14,104,194,197,0
4,4,2,1730,1,80,272,929,0
1,25,3,1200,20,259,152,226,0
3,1,3,856,19,159,37,185,0
1,9,1,1125,22,50,132,401,1
1,10,1,735,19,219,272,873,0
2,1,3,2109,4,37,79,1754,0
2,18,6,1015,14,177,255,1863,1
12,21,4,1300,20,199,238,446,0
4,13,3,1823,8,211,256,630,0
8,10,4,1536,13,249,80,364,1
2,18,5,625,20,201,171,313,0
4,3,1,1757,19,37,159,185,0
7,6,4,1712,1,80,238,1171,1
2,1,2,1555,16,91,248,451,0
8,22,2,2051,13,80,254,228,1
3,11,6,1056,13,80,106,859,0
5,23,2,1632,16,248,36,522,0
7,22,5,1553,1,79,80,641,0
2,3,5,1338,5,19,93,745,1
3,27,1,729,19,214,210,951,0
6,12,7,1844,1,48,80,1217,0
5,17,3,1008,1,205,48,622,0
9,24,7,1820,3,247,47,937,0
3,24,4,2115,19,63,93,529,0
12,6,3,935,7,19,80,732,1
1,31,1,848,1,138,80,762,0
6,1,4,2115,22,97,152,258,0
9,2,6,1334,14,86,194,528,0
6,22,3,1545,5,133,255,2007,0
4,4,2,1333,5,133,64,986,0
6,11,7,710,20,202,175,423,1
1,20,4,1030,19,63,101,631,0
8,22,1,1310,20,152,36,520,0
5,1,1,1430,20,215,35,1448,0
7,13,3,723,10,134,19,781,0
6,6,1,1527,14,248,125,2398,0
10,6,4,1655,20,35,230,443,1
11,3,5,1520,4,37,272,1185,0
5,8,7,1831,7,19,194,906,0
6,14,3,803,11,125,200,100,0
4,16,7,1713,1,80,195,448,0
5,17,2,715,20,61,263,487,0
9,11,1,2100,22,224,152,173,0
3,15,2,2112,21,133,69,201,0
4,10,1,1855,20,175,101,1166,0
11,13,1,634,18,107,205,1498,0
6,9,5,825,5,61,159,418,0
4,15,5,659,1,276,205,1437,0
1,7,6,1018,22,170,205,222,0
1,13,5,1517,5,61,37,563,0
12,2,5,1621,1,80,152,1055,0
9,21,4,1011,22,117,132,383,0
7,6,4,641,3,211,253,569,0
4,9,7,2145,20,152,253,386,1
4,2,6,651,18,205,37,867,0
6,28,3,1926,16,211,247,129,0
10,2,1,2049,1,80,247,1660,0
10,31,2,1015,10,214,173,861,0
8,30,2,1800,20,86,175,229,0
4,10,1,1100,20,215,199,646,0
7,23,6,615,6,268,132,296,0
6,10,5,1759,5,86,133,1076,0
1,3,2,1319,7,199,256,588,0
12,5,2,1951,3,247,215,1107,0
7,25,1,1821,12,215,238,304,0
8,31,3,1640,7,238,256,626,0
7,20,3,1359,12,154,152,236,0
5,20,5,830,20,126,239,192,0
7,1,5,1629,19,214,225,238,1
9,18,7,1837,5,93,19,745,0
4,14,5,619,22,194,63,930,0
7,1,6,1407,20,276,152,365,0
11,20,1,1149,22,80,63,936,0
2,10,4,2123,20,256,36,291,1
7,29,5,1747,1,35,159,764,0
10,31,1,626,15,21,72,958,0
1,2,7,1848,6,132,219,183,0
6,29,4,1845,21,61,205,316,0
9,15,4,835,20,126,145,359,0
10,21,5,2034,21,133,35,657,1
5,21,7,1020,20,214,181,290,0
9,6,3,600,15,132,72,388,0
8,4,4,1135,20,36,211,344,0
5,11,4,1129,8,56,19,457,1
6,4,6,820,5,80,133,224,0
10,30,7,1530,20,126,128,276,1
11,14,2,2004,20,47,253,296,0
3,4,5,1056,14,272,194,1307,0
9,30,5,1800,20,152,154,236,0
7,24,1,1724,16,256,274,926,0
4,4,2,1040,1,238,80,1171,0
9,19,1,1110,10,219,173,834,0
8,20,6,953,3,211,16,1542,0
5,11,4,838,20,35,30,177,0
11,18,6,1032,16,257,248,86,0
6,26,7,1208,3,247,154,954,0
1,27,5,624,14,78,86,405,0
10,18,2,914,14,177,101,851,0
2,18,6,1725,8,19,46,712,1
8,18,5,2055,20,204,199,361,0
3,10,4,1113,19,78,159,214,0
12,1,4,1605,20,238,257,480,0
6,22,3,1336,7,101,147,1069,0
8,23,3,1114,7,173,72,756,0
11,28,2,1930,5,133,195,305,0
9,10,6,738,13,61,205,316,0
8,14,1,1748,5,16,247,1449,1
3,13,1,1901,1,80,79,641,0
11,13,1,924,20,48,238,2295,0
6,14,2,1525,20,3,175,1121,0
1,28,6,939,21,133,169,429,0
1,1,7,1652,13,80,105,228,0
7,26,2,1653,7,37,210,1197,0
6,27,1,1626,1,195,182,674,0
10,20,4,920,20,126,128,276,0
11,24,5,852,13,205,14,723,0
10,6,5,1727,21,133,156,127,0
3,12,7,1300,13,117,80,862,0
7,21,5,552,19,247,215,1107,1
1,27,4,1713,13,205,236,268,0
6,30,4,955,16,154,253,308,0
3,27,1,1715,1,3,80,569,0
5,26,5,614,16,91,256,619,0
6,9,5,906,7,19,215,1587,0
4,19,3,1342,20,154,215,370,0
12,21,4,1300,8,198,19,399,0
12,3,6,1258,13,216,205,130,0
3,24,5,1201,22,79,122,142,0
11,8,2,2114,9,79,256,391,0
10,30,1,916,20,152,162,1295,0
2,15,3,1448,9,247,79,1024,0
11,27,7,725,20,171,154,1363,0
9,28,4,702,1,239,80,247,0
1,2,1,654,3,238,211,933,0
9,2,6,1955,7,19,145,341,0
12,20,2,1300,10,80,19,732,1
12,26,1,937,21,61,171,694,1
10,5,3,1005,17,175,78,601,0
8,16,3,1617,13,80,220,604,0
4,26,2,855,20,152,253,386,0
6,6,1,1808,3,16,208,549,1
10,26,3,1547,1,247,80,1660,1
2,4,5,1041,18,205,257,1781,1
3,24,4,1540,5,133,61,1091,0
7,25,1,1424,16,139,154,181,0
1,23,1,1015,22,117,132,383,0
2,14,1,2127,10,19,103,644,1
4,11,1,1242,15,72,146,614,0
9,13,3,1110,15,281,72,226,0
4,11,2,1713,20,101,272,197,1
7,15,6,554,10,37,19,946,0
3,31,4,731,15,1,72,503,0
10,6,4,1830,8,19,81,171,1
5,23,2,828,18,132,238,2253,0
9,19,2,1833,3,42,95,503,1
3,2,3,635,21,246,93,642,0
4,14,5,556,7,37,159,185,0
8,8,1,1542,1,78,80,1192,0
7,6,4,1940,21,93,195,1167,0
8,21,7,1601,16,67,256,410,0
8,5,6,840,18,248,211,550,0
3,19,6,1453,13,162,205,552,0
8,27,6,2047,7,19,187,302,0
7,7,5,1609,4,147,101,1069,1
7,13,4,1642,1,256,80,988,0
12,12,2,1516,1,21,80,190,0
2,5,7,1752,13,80,219,1068,0
6,19,7,624,10,132,19,533,0
7,8,5,1444,7,37,272,1185,0
11,9,3,1056,19,63,197,156,0
10,4,3,1550,18,86,79,1123,1
6,21,2,828,1,129,80,603,0
12,24,7,1719,14,86,205,235,0
1,30,7,808,1,173,255,1189,0
11,27,1,1659,18,205,78,612,0
7,29,5,1850,1,80,215,868,0
4,29,5,700,5,93,154,2454,0
12,22,4,1825,16,248,228,199,1
11,21,1,923,21,61,174,280,0
4,14,4,1230,16,79,227,301,0
5,29,1,2241,4,147,46,301,0
8,14,1,1512,18,205,194,334,0
12,10,7,640,14,86,159,501,0
7,18,1,1850,15,72,103,275,0
3,23,3,1128,21,19,133,689,0
8,27,7,1338,14,113,86,288,0
5,17,3,844,7,214,19,665,0
9,19,2,1709,7,259,256,588,0
8,1,2,1632,16,79,134,419,0
11,27,1,2111,7,72,64,116,0
10,19,4,1403,21,1,61,339,0
11,19,7,1948,18,205,79,888,0
12,1,5,715,15,48,37,370,1
11,1,3,1059,1,159,173,950,0
12,1,4,1535,21,61,205,316,1
9,25,1,921,13,85,205,299,0
5,13,5,1028,4,173,37,1121,0
4,1,6,1940,7,19,246,321,1
8,18,4,1736,1,247,263,1710,1
8,10,3,1330,20,238,152,258,1
10,24,1,657,15,242,72,203,0
6,9,5,1929,5,133,37,1597,1
2,9,3,1151,5,159,133,1416,0
3,10,5,1116,8,112,19,352,0
2,26,6,639,21,132,61,288,0
10,13,5,1456,20,239,173,1040,0
7,22,5,2025,20,152,253,386,0
6,30,4,1138,7,214,19,665,0
8,10,3,2006,18,152,79,629,0
5,14,6,1445,15,72,65,205,0
4,10,7,2056,14,86,19,594,0
2,13,1,1700,15,45,19,960,1
4,19,3,2005,20,233,253,188,0
2,14,2,2250,22,215,248,651,0
3,26,6,928,14,194,224,1454,0
4,28,5,720,20,47,199,325,0
4,14,4,2006,12,61,152,1825,0
11,28,2,1015,16,79,138,977,0
8,10,3,1730,18,79,16,2406,0
10,1,6,1740,20,138,154,1814,0
11,6,1,1929,7,19,195,425,0
8,24,3,1128,14,173,86,957,0
1,31,2,812,7,80,256,988,0
8,9,2,1729,1,205,80,802,0
9,16,6,1415,16,205,281,475,0
9,24,7,634,16,134,205,588,1
4,4,1,1230,4,173,147,944,0
12,10,7,1031,13,116,80,999,0
3,7,2,2109,20,215,257,647,0
11,13,7,1015,15,206,173,655,0
1,10,1,1842,3,160,247,965,1
5,1,1,754,18,173,205,1005,0
12,7,4,1150,22,256,215,507,0
2,16,4,10,20,152,238,258,1
6,19,1,1228,13,80,126,247,0
